Cell Type,Bait,Hit,Bait.ensg,Hit.ensg,Bait.name,Hit.name,Sum TIC,Spectra,% Coverage
IMCD3,Nphp2,SP|P97315|CSRP1_MOUSE,ENSMUSG00000028344,ENSMUSG00000026421,Nphp2,Csrp1,17000.0,2,10.4
IMCD3,Nphp2,SP|Q04447|KCRB_MOUSE,ENSMUSG00000028344,ENSMUSG00000001270,Nphp2,Ckb,14000.0,2,5.0
IMCD3,Nphp2,SP|Q3UGC2|Q3UGC2_MOUSE,ENSMUSG00000028344,ENSMUSG00000031078,Nphp2,Cttn,43000.0,4,5.5
IMCD3,Nphp2,UC|Q86YZ3|HORN_HUMAN,ENSMUSG00000028344,ENSG00000197915,Nphp2,HRNR,11000.0,3,3.3
IMCD3,Nphp2,SP|Q543N3|Q543N3_MOUSE,ENSMUSG00000028344,ENSMUSG00000038366,Nphp2,Lasp1,55000.0,7,48.2
IMCD3,Nphp2,SP|Q3U8I5|Q3U8I5_MOUSE,ENSMUSG00000028344,ENSMUSG00000020476,Nphp2,Dbnl,62000.0,9,18.5
IMCD3,Nphp2,SP|Q3TDD8|Q3TDD8_MOUSE,ENSMUSG00000028344,ENSMUSG00000058655,Nphp2,Eif4b,18000.0,2,5.4
IMCD3,Nphp2,SP|Q3URG1|Q3URG1_MOUSE,ENSMUSG00000028344,ENSMUSG00000021573,Nphp2,Tppp,61000.0,8,23.4
IMCD3,Nphp2,SP|Q02819|NUCB1_MOUSE,ENSMUSG00000028344,ENSMUSG00000030824,Nphp2,Nucb1,14000.0,3,7.4
IMCD3,Nphp2,SP|Q148V8|FA83H_MOUSE,ENSMUSG00000028344,ENSMUSG00000046761,Nphp2,Fam83h,8000.0,2,1.5
IMCD3,Nphp2,SP|P12787|COX5A_MOUSE,ENSMUSG00000028344,ENSMUSG00000000088,Nphp2,Cox5a,14000.0,2,16.4
IMCD3,Nphp2,SP|P08228|SODC_MOUSE,ENSMUSG00000028344,ENSMUSG00000022982,Nphp2,Sod1,54000.0,4,29.2
IMCD3,Nphp2,SP|Q6GQX6|ANKS6_MOUSE,ENSMUSG00000028344,ENSMUSG00000066191,Nphp2,Anks6,70000.0,16,23.2
IMCD3,Nphp2,SP|Q03265|ATPA_MOUSE,ENSMUSG00000028344,ENSMUSG00000025428,Nphp2,Atp5a1,32000.0,4,16.9
IMCD3,Nphp2,SP|Q8C845|Q8C845_MOUSE,ENSMUSG00000028344,ENSMUSG00000040659,Nphp2,Efhd2,12000.0,2,5.0
IMCD3,Nphp2,SP|P29391|FRIL1_MOUSE,ENSMUSG00000028344,ENSMUSG00000062382,Nphp2,Ftl2,130000.0,12,31.1
IMCD3,Nphp2,SP|P20357|MAP2_MOUSE,ENSMUSG00000028344,ENSMUSG00000015222,Nphp2,Mtap2,230000.0,24,18.5
IMCD3,Nphp2,SP|Q32P04|Q32P04_MOUSE,ENSMUSG00000028344,ENSMUSG00000061527,Nphp2,Krt5,8700.0,2,36.9
IMCD3,Nphp2,SP|B1ARR7|B1ARR7_MOUSE,ENSMUSG00000028344,ENSMUSG00000059040,Nphp2,Eno1,16000.0,2,4.6
IMCD3,Nphp2,UC|P81605|DCD_HUMAN,ENSMUSG00000028344,ENSG00000161634,Nphp2,DCD,54000.0,5,43.6
IMCD3,Nphp2,SP|P27546|MAP4_MOUSE,ENSMUSG00000028344,ENSMUSG00000032479,Nphp2,Mtap4,33000.0,6,8.0
IMCD3,Nphp2,UC|1346343SP|P04264|K2C1_HUMAN,ENSMUSG00000028344,ENSG00000167768,Nphp2,KRT1,8156000.0,748,66.8
IMCD3,Nphp2,SP|P60761|NEUG_MOUSE,ENSMUSG00000028344,ENSMUSG00000053310,Nphp2,Nrgn,33000.0,6,61.5
IMCD3,Nphp2,SP|Q8K0Z5|Q8K0Z5_MOUSE,ENSMUSG00000028344,ENSMUSG00000027940,Nphp2,Tpm3,140000.0,12,59.2
IMCD3,Nphp2,UC|88041|PIR||A31994,ENSMUSG00000028344,ENSG00000186395,Nphp2,KRT10,22000.0,5,64.7
IMCD3,Nphp2,SP|O35129|PHB2_MOUSE,ENSMUSG00000028344,ENSMUSG00000004264,Nphp2,Phb2,5900.0,2,7.6
IMCD3,Nphp2,SP|A1Z2X7|A1Z2X7_MOUSE,ENSMUSG00000028344,ENSMUSG00000027378,Nphp2,Nphp1,6300.0,2,11.3
IMCD3,Nphp2,SP|Q91VW3|SH3L3_MOUSE,ENSMUSG00000028344,ENSMUSG00000028843,Nphp2,Sh3bgrl3,28000.0,4,43.0
IMCD3,Nphp2,SP|Q4FK74|Q4FK74_MOUSE,ENSMUSG00000028344,ENSMUSG00000003072,Nphp2,Atp5d,23000.0,2,7.1
IMCD3,Nphp2,SP|Q8VCQ8|Q8VCQ8_MOUSE,ENSMUSG00000028344,ENSMUSG00000029761,Nphp2,Cald1,26000.0,5,10.4
IMCD3,Nphp2,SP|Q9QZ83|Q9QZ83_MOUSE,ENSMUSG00000028344,ENSMUSG00000062825,Nphp2,Actg1,350000.0,22,27.2
IMCD3,Nphp2,SP|A8DUV3|A8DUV3_MOUSE,ENSMUSG00000028344,ENSMUSG00000069919,Nphp2,Hba-a1,25000.0,2,17.1
IMCD3,Nphp2,SP|P52503|NDUS6_MOUSE,ENSMUSG00000028344,ENSMUSG00000021606,Nphp2,Ndufs6,31000.0,5,31.9
IMCD3,Nphp2,SP|A8IK50|A8IK50_MOUSE,ENSMUSG00000028344,ENSMUSG00000004630,Nphp2,Pcp2,9400.0,2,12.1
IMCD3,Nphp2,SP|Q05816|FABP5_MOUSE,ENSMUSG00000028344,ENSMUSG00000027533,Nphp2,Fabp5,13000.0,2,11.1
IMCD3,Nphp2,UC|P02769|ALBU_BOVIN,ENSMUSG00000028344,ENSBTAG00000017121,Nphp2,BSA,19090100.0,1185,82.3
IMCD3,Nphp2,SP|P63017|HSP7C_MOUSE,ENSMUSG00000028344,ENSMUSG00000015656,Nphp2,Hspa8,358000.0,63,84.5
IMCD3,Nphp2,SP|A5JUZ1|A5JUZ1_MOUSE,ENSMUSG00000028344,ENSMUSG00000020460,Nphp2,Rps27a,41000.0,3,23.1
IMCD3,Nphp2,SP|P09411|PGK1_MOUSE,ENSMUSG00000028344,ENSMUSG00000062070,Nphp2,Pgk1,9600.0,2,4.3
IMCD3,Nphp2,SP|P48678|LMNA_MOUSE,ENSMUSG00000028344,ENSMUSG00000028063,Nphp2,Lmna,13000.0,2,12.0
IMCD3,Nphp2,SP|Q3UFT0|Q3UFT0_MOUSE,ENSMUSG00000028344,ENSMUSG00000022443,Nphp2,Myh9,40000.0,5,2.8
IMCD3,Nphp2,SP|P63101|1433Z_MOUSE,ENSMUSG00000028344,ENSMUSG00000022285,Nphp2,Ywhaz,27000.0,4,26.9
IMCD3,Nphp2,SP|Q6S385|Q6S385_MOUSE,ENSMUSG00000028344,ENSMUSG00000022565,Nphp2,Plec,14000.0,2,0.4
IMCD3,Nphp2,SP|Q05CS7|Q05CS7_MOUSE,ENSMUSG00000028344,ENSMUSG00000036499,Nphp2,Eea1,25000.0,2,2.2
IMCD3,Nphp2,SP|P70296|PEBP1_MOUSE,ENSMUSG00000028344,ENSMUSG00000032959,Nphp2,Pebp1,21000.0,3,25.1
IMCD3,Nphp2,SP|B1AWD8|B1AWD8_MOUSE,ENSMUSG00000028344,ENSMUSG00000028478,Nphp2,Clta,23000.0,3,6.9
IMCD3,Nphp2,UC|254622|BBS|112352,ENSMUSG00000028344,Keratin,Nphp2,Keratin,2774700.0,293,
IMCD3,Nphp2,SP|Q3U0V1|FUBP2_MOUSE,ENSMUSG00000028344,ENSMUSG00000007670,Nphp2,Khsrp,23000.0,2,2.7
IMCD3,Nphp2,UC|P15924|DESP_HUMAN,ENSMUSG00000028344,ENSG00000096696,Nphp2,DSP,30000.0,8,14.8
IMCD3,Nphp2,SP|P05213|TBA1B_MOUSE,ENSMUSG00000028344,ENSMUSG00000023004,Nphp2,Tuba1b,77000.0,10,21.3
IMCD3,Nphp2,UC|125105SP|P13647|K2C5_HUMAN,ENSMUSG00000028344,ENSG00000186081,Nphp2,KRT5,1499500.0,100,59.2
IMCD3,Nphp2,SP|P20152|VIME_MOUSE,ENSMUSG00000028344,ENSMUSG00000026728,Nphp2,Vim,37000.0,5,21.6
IMCD3,Nphp2,SP|P10630|IF4A2_MOUSE,ENSMUSG00000028344,ENSMUSG00000022884,Nphp2,Eif4a2,16000.0,2,16.7
IMCD3,Nphp2,UC|1346345SP|P04259|K2CB_HUMAN,ENSMUSG00000028344,ENSG00000185479,Nphp2,KRT6B,2314000.0,72,61.5
IMCD3,Nphp2,UC|1363944|PIR||JC4313,ENSMUSG00000028344,ENSG00000186832,Nphp2,KRT16,246000.0,39,60.9
IMCD3,Nphp2,SP|Q60605|MYL6_MOUSE,ENSMUSG00000028344,ENSMUSG00000060680,Nphp2,Myl6,28000.0,2,18.5
IMCD3,Nphp2,SP|A2A513|A2A513_MOUSE,ENSMUSG00000028344,ENSMUSG00000019761,Nphp2,Krt10,9000.0,2,26.7
IMCD3,Nphp2,SP|B1B178|B1B178_MOUSE,ENSMUSG00000028344,ENSMUSG00000001525,Nphp2,Tubb5,30000.0,6,12.6
IMCD3,Nphp2,SP|Q05CR7|Q05CR7_MOUSE,ENSMUSG00000028344,ENSMUSG00000021614,Nphp2,Vcan,16000.0,2,9.0
IMCD3,Nphp2,SP|A2AM57|A2AM57_MOUSE,ENSMUSG00000028344,ENSMUSG00000028344,Nphp2,Nphp2,9155200.0,430,92.1
IMCD3,Nphp2,SP|O70456|1433S_MOUSE,ENSMUSG00000028344,ENSMUSG00000047281,Nphp2,Sfn,83000.0,9,20.6
IMCD3,Nphp2,SP|Q5EBJ4|ERMIN_MOUSE,ENSMUSG00000028344,ENSMUSG00000026830,Nphp2,Ermn,18000.0,2,8.5
IMCD3,Nphp2,SP|P52480|KPYM_MOUSE,ENSMUSG00000028344,ENSMUSG00000032294,Nphp2,Pkm2,27000.0,3,7.9
IMCD3,Nphp2,SP|Q3UM23|Q3UM23_MOUSE,ENSMUSG00000028344,ENSMUSG00000038650,Nphp2,Rnh1,13000.0,4,8.3
IMCD3,Nphp2,SP|A2ARP8|A2ARP8_MOUSE,ENSMUSG00000028344,ENSMUSG00000027254,Nphp2,Mtap1a,14000.0,2,1.1
IMCD3,Nphp2,SP|P50543|S10AB_MOUSE,ENSMUSG00000028344,ENSMUSG00000027907,Nphp2,S100a11,28000.0,3,21.4
IMCD3,Nphp2,SP|Q3TRX4|Q3TRX4_MOUSE,ENSMUSG00000028344,ENSMUSG00000035863,Nphp2,Palm,33000.0,2,4.1
IMCD3,Nphp2,SP|Q60930|VDAC2_MOUSE,ENSMUSG00000028344,ENSMUSG00000021771,Nphp2,Vdac2,16000.0,2,10.8
IMCD3,Nphp2,SP|B0V2N5|B0V2N5_MOUSE,ENSMUSG00000028344,ENSMUSG00000032231,Nphp2,Anxa2,70000.0,6,35.7
IMCD3,Nphp2,SP|P56480|ATPB_MOUSE,ENSMUSG00000028344,ENSMUSG00000025393,Nphp2,Atp5b,31000.0,6,14.6
IMCD3,Nphp2,SP|A2AS84|A2AS84_MOUSE,ENSMUSG00000028344,ENSMUSG00000035000,Nphp2,Dpp4,77000.0,5,5.4
IMCD3,Nphp2,SP|A1E2B8|A1E2B8_MOUSE,ENSMUSG00000028344,ENSMUSG00000067283,Nphp2,Hspa1a,18000.0,4,
IMCD3,Nphp2,UC|1346344SP|P02538|K2CA_HUMAN,ENSMUSG00000028344,ENSG00000205420,Nphp2,KRT6A,1155300.0,68,64.4
IMCD3,Nphp2,SP|P58771|TPM1_MOUSE,ENSMUSG00000028344,ENSMUSG00000032366,Nphp2,Tpm1,20000.0,2,20.4
IMCD3,Nphp2,UC|88041|PIR||A31994,ENSMUSG00000028344,ENSG00000186395,Nphp2,KRT10,7000.0,2,64.7
IMCD3,Nphp2,SP|A5JUZ1|A5JUZ1_MOUSE,ENSMUSG00000028344,ENSMUSG00000020460,Nphp2,Rps27a,11000.0,2,23.1
IMCD3,Nphp2,SP|P12710|FABPL_MOUSE,ENSMUSG00000028344,ENSMUSG00000054422,Nphp2,Fabp1,19000.0,3,37.8
IMCD3,Nphp2,SP|A2ANT9|A2ANT9_MOUSE,ENSMUSG00000028344,ENSMUSG00000066191,Nphp2,Anks6,17000.0,5,23.2
IMCD3,Nphp2,SP|P59913|PCMD1_MOUSE,ENSMUSG00000028344,ENSMUSG00000051285,Nphp2,Pcmtd1,15000.0,4,12.0
IMCD3,Nphp2,SP|P17751|TPIS_MOUSE,ENSMUSG00000028344,ENSMUSG00000023456,Nphp2,Tpi1,21000.0,2,21.8
IMCD3,Nphp2,SP|Q71LX8|Q71LX8_MOUSE,ENSMUSG00000028344,ENSMUSG00000023944,Nphp2,Hsp90ab1,21000.0,3,8.9
IMCD3,Nphp2,SP|Q3UIA4|Q3UIA4_MOUSE,ENSMUSG00000028344,ENSMUSG00000015134,Nphp2,Aldh1a3,10000.0,2,4.7
IMCD3,Nphp2,SP|Q3ULI3|Q3ULI3_MOUSE,ENSMUSG00000028344,ENSMUSG00000029440,Nphp2,Psmd9,24000.0,2,6.8
IMCD3,Nphp2,SP|P60710|ACTB_MOUSE,ENSMUSG00000028344,ENSMUSG00000029580,Nphp2,Actb,31000.0,2,40.8
IMCD3,Nphp2,SUC|P81605|DCD_HUMAN,ENSMUSG00000028344,ENSG00000161634,Nphp2,DCD,17000.0,3,43.6
IMCD3,Nphp2,SP|P62897|CYC_MOUSE,ENSMUSG00000028344,ENSMUSG00000058927,Nphp2,Cycs,50000.0,7,38.1
IMCD3,Nphp2,UC|125080SP|P02533|K1CN_HUMAN,ENSMUSG00000028344,ENSG00000186847,Nphp2,KRT14,555400.0,77,58.9
IMCD3,Nphp2,UC|1346349SP|P48669|K2CF_HUMAN,ENSMUSG00000028344,ENSG00000185479,Nphp2,KRT6B,47000.0,6,61.5
IMCD3,Nphp2,SP|Q7TSJ2|Q7TSJ2_MOUSE,ENSMUSG00000028344,ENSMUSG00000055407,Nphp2,Mtap6,48000.0,3,7.5
IMCD3,Nphp5,SP|P68368|TBA4A_MOUSE,ENSMUSG00000022837,ENSMUSG00000026202,Nphp5,Tuba4a,35000.0,5,59.8
IMCD3,Nphp5,UC|547749SP|P13645|K1CJ_HUMAN,ENSMUSG00000022837,ENSG00000186395,Nphp5,KRT10,6795000.0,666,64.6
IMCD3,Nphp5,UC|547751SP|Q04695|K1CQ_HUMAN,ENSMUSG00000022837,ENSG00000128422,Nphp5,KRT17,22000.0,5,31.9
IMCD3,Nphp5,SP|Q3TBQ4|Q3TBQ4_MOUSE,ENSMUSG00000022837,ENSMUSG00000017774,Nphp5,Myo1c,5500.0,2,2.8
IMCD3,Nphp5,SP|P28658|ATX10_MOUSE,ENSMUSG00000022837,ENSMUSG00000016541,Nphp5,Atxn10,420000.0,49,50.5
IMCD3,Nphp5,SP|B1ATY0|B1ATY0_MOUSE,ENSMUSG00000022837,ENSMUSG00000062825,Nphp5,Actg1,24000.0,6,15.3
IMCD3,Nphp5,SP|Q3U1G4|Q3U1G4_MOUSE,ENSMUSG00000022837,ENSMUSG00000036435,Nphp5,Exoc1,378000.0,55,48.9
IMCD3,Nphp5,SP|Q6KAU2|Q6KAU2_MOUSE,ENSMUSG00000022837,ENSMUSG00000030323,Nphp5,Ift122,7900.0,3,2.1
IMCD3,Nphp5,SP|P63168|DYL1_MOUSE,ENSMUSG00000022837,ENSMUSG00000009013,Nphp5,Dynll1,4400.0,2,20.2
IMCD3,Nphp5,SP|A2AQL6|A2AQL6_MOUSE,ENSMUSG00000022837,ENSMUSG00000026750,Nphp5,Psmb7,39000.0,5,11.9
IMCD3,Nphp5,SP|Q3TXT7|Q3TXT7_MOUSE,ENSMUSG00000022837,ENSMUSG00000003868,Nphp5,Ruvbl2,4500.0,2,5.0
IMCD3,Nphp5,UC|1346343SP|P04264|K2C1_HUMAN,ENSMUSG00000022837,ENSG00000167768,Nphp5,KRT1,7456400.0,817,67.1
IMCD3,Nphp5,UC|88041|PIR||A31994,ENSMUSG00000022837,ENSG00000186395,Nphp5,KRT10,134700.0,19,64.6
IMCD3,Nphp5,SP|Q8BMS1|ECHA_MOUSE,ENSMUSG00000022837,ENSMUSG00000025745,Nphp5,Hadha,164000.0,24,26.1
IMCD3,Nphp5,SP|Q3TUI9|Q3TUI9_MOUSE,ENSMUSG00000022837,ENSMUSG00000068749,Nphp5,Psma5,51000.0,13,22.8
IMCD3,Nphp5,SP|Q9Z2X1|HNRPF_MOUSE,ENSMUSG00000022837,ENSMUSG00000042079,Nphp5,Hnrnpf,20000.0,5,15.4
IMCD3,Nphp5,UC|1346346SP|P48666|K2CC_HUMAN,ENSMUSG00000022837,ENSG00000170465,Nphp5,KRT6C,9200.0,3,43.5
IMCD3,Nphp5,SP|A2CFA7|A2CFA7_MOUSE,ENSMUSG00000022837,ENSMUSG00000018286,Nphp5,Psmb6,26100.0,5,13.0
IMCD3,Nphp5,SP|Q3UDN8|Q3UDN8_MOUSE,ENSMUSG00000022837,ENSMUSG00000005566,Nphp5,Trim28,12000.0,3,4.2
IMCD3,Nphp5,SP|Q4G0B8|Q4G0B8_MOUSE,ENSMUSG00000022837,ENSMUSG00000041879,Nphp5,Ipo9,8800.0,2,1.8
IMCD3,Nphp5,SP|P63017|HSP7C_MOUSE,ENSMUSG00000022837,ENSMUSG00000015656,Nphp5,Hspa8,2360000.0,125,84.5
IMCD3,Nphp5,SP|Q3UMM1|Q3UMM1_MOUSE,ENSMUSG00000022837,ENSMUSG00000001473,Nphp5,Tubb6,9900.0,4,29.3
IMCD3,Nphp5,SP|Q3TFF0|Q3TFF0_MOUSE,ENSMUSG00000022837,ENSMUSG00000031701,Nphp5,Dnaja2,27000.0,7,14.8
IMCD3,Nphp5,SP|P70168|IMB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000001440,Nphp5,Kpnb1,12000.0,2,2.1
IMCD3,Nphp5,SP|Q059U9|Q059U9_MOUSE,ENSMUSG00000022837,ENSMUSG00000024045,Nphp5,Akap8,15000.0,3,3.8
IMCD3,Nphp5,SP|P60335|PCBP1_MOUSE,ENSMUSG00000022837,ENSMUSG00000051695,Nphp5,Pcbp1,6200.0,2,6.7
IMCD3,Nphp5,SP|Q3U3Z4|Q3U3Z4_MOUSE,ENSMUSG00000022837,ENSMUSG00000041638,Nphp5,Gcn1l1,10000.0,4,3.1
IMCD3,Nphp5,SP|P68181|KAPCB_MOUSE,ENSMUSG00000022837,ENSMUSG00000005034,Nphp5,Prkacb,6800.0,2,5.3
IMCD3,Nphp5,SP|P33610|PRI2_MOUSE,ENSMUSG00000022837,ENSMUSG00000026134,Nphp5,Prim2,18000.0,5,26.3
IMCD3,Nphp5,UC|254622|BBS|112352,ENSMUSG00000022837,Keratin,Nphp5,Keratin,2633800.0,344,
IMCD3,Nphp5,SP|Q3TL95|Q3TL95_MOUSE,ENSMUSG00000022837,ENSMUSG00000032301,Nphp5,Psma4,41600.0,12,21.5
IMCD3,Nphp5,UC|P15924|DESP_HUMAN,ENSMUSG00000022837,ENSG00000096696,Nphp5,DSP,7000.0,3,1.9
IMCD3,Nphp5,SP|A2A882|A2A882_MOUSE,ENSMUSG00000022837,ENSMUSG00000028837,Nphp5,Psmb2,73000.0,11,33.3
IMCD3,Nphp5,SP|Q8C3Y4|KNTC1_MOUSE,ENSMUSG00000022837,ENSMUSG00000029414,Nphp5,Kntc1,28000.0,8,3.4
IMCD3,Nphp5,UC|125105SP|P13647|K2C5_HUMAN,ENSMUSG00000022837,ENSG00000186081,Nphp5,KRT5,192900.0,37,42.9
IMCD3,Nphp5,UC|1346345SP|P04259|K2CB_HUMAN,ENSMUSG00000022837,ENSG00000185479,Nphp5,KRT6B,12000.0,3,37.8
IMCD3,Nphp5,UC|1363944|PIR||JC4313,ENSMUSG00000022837,ENSG00000186832,Nphp5,KRT16,263000.0,57,48.2
IMCD3,Nphp5,SP|B1B178|B1B178_MOUSE,ENSMUSG00000022837,ENSMUSG00000001525,Nphp5,Tubb5,463700.0,63,58.6
IMCD3,Nphp5,SP|P68372|TBB2C_MOUSE,ENSMUSG00000022837,ENSMUSG00000036752,Nphp5,Tubb2c,30000.0,6,52.8
IMCD3,Nphp5,SP|A2AKU9|A2AKU9_MOUSE,ENSMUSG00000022837,ENSMUSG00000025781,Nphp5,Atp5c1,5600.0,2,13.6
IMCD3,Nphp5,SP|A2RRJ5|A2RRJ5_MOUSE,ENSMUSG00000022837,ENSMUSG00000067150,Nphp5,Xpo5,24000.0,6,6.1
IMCD3,Nphp5,SP|Q3TKK8|Q3TKK8_MOUSE,ENSMUSG00000022837,ENSMUSG00000052566,Nphp5,Hook2,34000.0,8,14.6
IMCD3,Nphp5,SP|Q99P31|HPBP1_MOUSE,ENSMUSG00000022837,ENSMUSG00000063802,Nphp5,Hspbp1,5200.0,2,5.3
IMCD3,Nphp5,SP|O35737|HNRH1_MOUSE,ENSMUSG00000022837,ENSMUSG00000007850,Nphp5,Hnrnph1,111000.0,27,31.8
IMCD3,Nphp5,SP|Q3TW93|Q3TW93_MOUSE,ENSMUSG00000022837,ENSMUSG00000024359,Nphp5,Hspa9,300000.0,30,43.6
IMCD3,Nphp5,SP|Q8BFR5|EFTU_MOUSE,ENSMUSG00000022837,ENSMUSG00000073838,Nphp5,Tufm,7500.0,2,6.0
IMCD3,Nphp5,SP|Q8BGS1|E41L5_MOUSE,ENSMUSG00000022837,ENSMUSG00000026383,Nphp5,Epb4.1l5,10000.0,2,5.0
IMCD3,Nphp5,SP|O55234|PSB5_MOUSE,ENSMUSG00000022837,ENSMUSG00000022193,Nphp5,Psmb5,62000.0,13,50.7
IMCD3,Nphp5,SP|Q3U1J4|DDB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000024740,Nphp5,Ddb1,74000.0,18,18.5
IMCD3,Nphp5,SP|Q9DBS1|TMM43_MOUSE,ENSMUSG00000022837,ENSMUSG00000030095,Nphp5,Tmem43,22000.0,5,12.3
IMCD3,Nphp5,SP|Q3TN31|Q3TN31_MOUSE,ENSMUSG00000022837,ENSMUSG00000027566,Nphp5,Psma7,95000.0,14,29.8
IMCD3,Nphp5,SP|P59913|PCMD1_MOUSE,ENSMUSG00000022837,ENSMUSG00000051285,Nphp5,Pcmtd1,8100.0,2,4.9
IMCD3,Nphp5,UC|125080SP|P02533|K1CN_HUMAN,ENSMUSG00000022837,ENSG00000186847,Nphp5,KRT14,131300.0,33,44.5
IMCD3,Nphp5,SP|P07901|HS90A_MOUSE,ENSMUSG00000022837,ENSMUSG00000021270,Nphp5,Hsp90aa1,18000.0,5,14.3
IMCD3,Nphp5,SP|P63037|DNJA1_MOUSE,ENSMUSG00000022837,ENSMUSG00000028410,Nphp5,Dnaja1,98000.0,17,47.7
IMCD3,Nphp5,UC|71536|PIR||KRHU2,ENSMUSG00000022837,ENSG00000167768,Nphp5,KRT1,157400.0,13,67.1
IMCD3,Nphp5,SP|Q6P1Y9|Q6P1Y9_MOUSE,ENSMUSG00000022837,ENSMUSG00000036435,Nphp5,Exoc1,860000.0,77,48.9
IMCD3,Nphp5,UC|125090SP|P02534|K1M1_SHEEP,ENSMUSG00000022837,Keratin,Nphp5,Keratin,21000.0,4,
IMCD3,Nphp5,SP|Q3TS44|Q3TS44_MOUSE,ENSMUSG00000022837,ENSMUSG00000030751,Nphp5,Psma1,36000.0,7,18.3
IMCD3,Nphp5,SP|Q5HZH8|Q5HZH8_MOUSE,ENSMUSG00000022837,ENSMUSG00000029910,Nphp5,Mad2l1,4600.0,2,11.2
IMCD3,Nphp5,SP|Q3UHQ5|Q3UHQ5_MOUSE,ENSMUSG00000022837,ENSMUSG00000041638,Nphp5,Gcn1l1,9300.0,3,3.1
IMCD3,Nphp5,SP|A0JNT0|A0JNT0_MOUSE,ENSMUSG00000022837,ENSMUSG00000028344,Nphp5,Nphp2,5900.0,2,46.7
IMCD3,Nphp5,SP|A6ZI44|A6ZI44_MOUSE,ENSMUSG00000022837,ENSMUSG00000030695,Nphp5,Aldoa,4800.0,2,10.7
IMCD3,Nphp5,UC|1082558|PIR||S41161,ENSMUSG00000022837,ENSG00000171403,Nphp5,KRT9,2660000.0,382,57.1
IMCD3,Nphp5,SP|Q545G0|Q545G0_MOUSE,ENSMUSG00000022837,ENSMUSG00000069744,Nphp5,Psmb3,150000.0,17,44.4
IMCD3,Nphp5,SP|Q542D9|Q542D9_MOUSE,ENSMUSG00000022837,ENSMUSG00000022797,Nphp5,Tfrc,13000.0,4,6.6
IMCD3,Nphp5,SP|A2BFA6|A2BFA6_MOUSE,ENSMUSG00000022837,ENSMUSG00000001751,Nphp5,Naglu,120000.0,18,21.0
IMCD3,Nphp5,SP|O09061|PSB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000014769,Nphp5,Psmb1,360000.0,40,63.3
IMCD3,Nphp5,SP|Q62425|NDUA4_MOUSE,ENSMUSG00000022837,ENSMUSG00000029632,Nphp5,Ndufa4,19000.0,4,36.6
IMCD3,Nphp5,SP|Q08EK4|Q08EK4_MOUSE,ENSMUSG00000022837,ENSMUSG00000067594,Nphp5,Krt77,12000.0,4,11.2
IMCD3,Nphp5,SP|Q5SSW2|PSME4_MOUSE,ENSMUSG00000022837,ENSMUSG00000040850,Nphp5,Psme4,21000.0,4,1.6
IMCD3,Nphp5,SP|A2RSB1|A2RSB1_MOUSE,ENSMUSG00000022837,ENSMUSG00000059119,Nphp5,Nap1l4,12000.0,4,17.9
IMCD3,Nphp5,SP|Q3UM57|Q3UM57_MOUSE,ENSMUSG00000022837,ENSMUSG00000030319,Nphp5,Cand2,75000.0,18,16.9
IMCD3,Nphp5,SP|P20664|PRI1_MOUSE,ENSMUSG00000022837,ENSMUSG00000025395,Nphp5,Prim1,169400.0,41,38.8
IMCD3,Nphp5,SP|Q03265|ATPA_MOUSE,ENSMUSG00000022837,ENSMUSG00000025428,Nphp5,Atp5a1,7800.0,3,7.2
IMCD3,Nphp5,SP|Q80T84|Q80T84_MOUSE,ENSMUSG00000022837,ENSMUSG00000022558,Nphp5,Heatr7a,8000.0,3,2.9
IMCD3,Nphp5,SP|Q32P04|Q32P04_MOUSE,ENSMUSG00000022837,ENSMUSG00000061527,Nphp5,Krt5,86000.0,17,25.2
IMCD3,Nphp5,SP|Q71LX8|Q71LX8_MOUSE,ENSMUSG00000022837,ENSMUSG00000023944,Nphp5,Hsp90ab1,120000.0,22,46.0
IMCD3,Nphp5,SP|P58252|EF2_MOUSE,ENSMUSG00000022837,ENSMUSG00000034994,Nphp5,Eef2,90000.0,20,18.3
IMCD3,Nphp5,SP|O70435|PSA3_MOUSE,ENSMUSG00000022837,ENSMUSG00000060073,Nphp5,Psma3,100000.0,18,42.0
IMCD3,Nphp5,SP|O35382|EXOC4_MOUSE,ENSMUSG00000022837,ENSMUSG00000029763,Nphp5,Exoc4,661000.0,111,48.3
IMCD3,Nphp5,SP|Q3THL2|Q3THL2_MOUSE,ENSMUSG00000022837,ENSMUSG00000027566,Nphp5,Psma7,10700.0,4,29.8
IMCD3,Nphp5,UC|P81605|DCD_HUMAN,ENSMUSG00000022837,ENSG00000161634,Nphp5,DCD,82800.0,8,53.6
IMCD3,Nphp5,SP|B0R0C8|B0R0C8_MOUSE,ENSMUSG00000022837,ENSMUSG00000027589,Nphp5,Pcmtd2,5700.0,2,4.9
IMCD3,Nphp5,SP|Q6P9L1|Q6P9L1_MOUSE,ENSMUSG00000022837,ENSMUSG00000013629,Nphp5,Cad,5500.0,2,8.7
IMCD3,Nphp5,SP|A2A5R2|A2A5R2_MOUSE,ENSMUSG00000022837,ENSMUSG00000074582,Nphp5,Arfgef2,26000.0,9,4.5
